Date&StateName,Date&StateAbbr,Date,StateName,StateAbbr,PositiveTestCumm,NegativeTestCumm,TestAdminCumm,DeathsCumm,NewPosTest,NewNegTest,NewTestAdmin,NewDeaths,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Pop2020,density_p sq mi,UnemplRate2019,UnemplRateFeb2020,UnemplRateMar2020,UnemplMarvs19,UnemplMarvsFeb,MedianAge,StayAtHome_EffDate,NonEssBizClosure_EffDate,SchoolClosure_EffDate,StayAtHome_DaysSinceEff,NonEssBizClosure_DaysSinceEff,SchoolClosure_DaysSinceEff, PositiveTestCummPCT_ofTestAdmin , NegativeTestCummPCT_ofTestAdmin , DeathsCummPCT_ofTestAdmin , StatesLessThan10Deaths , DeathsLessMore10 ,DateReached10Deaths,DaysSince10DeathsCumm
43909New Jersey,43909NJ,3/19/2020,New Jersey,NJ,742,210,952,9,315,20,335,4,-35,-3,0,-50,-43,21,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,-2,-2,3, 0.78 , 0.22 , 0.01 ,Include,Less than 10 deaths,3/20/2020,-1
43910New Jersey,43910NJ,3/20/2020,New Jersey,NJ,890,264,1154,11,148,54,202,2,-35,4,51,-49,-44,21,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,-1,-1,4, 0.77 , 0.23 , 0.01 ,Include,10 or more deaths,3/20/2020,0
43911New Jersey,43911NJ,3/21/2020,New Jersey,NJ,1327,294,1621,16,437,30,467,5,-42,-1,51,-48,-30,14,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,0,0,5, 0.82 , 0.18 , 0.01 ,Include,10 or more deaths,3/20/2020,1
43912New Jersey,43912NJ,3/22/2020,New Jersey,NJ,1914,327,2241,20,587,33,620,4,-57,-31,-3,-61,-38,15,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,1,1,6, 0.85 , 0.15 , 0.01 ,Include,10 or more deaths,3/20/2020,2
43913New Jersey,43913NJ,3/23/2020,New Jersey,NJ,2844,359,3203,27,930,32,962,7,-56,-34,-55,-67,-55,26,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,2,2,7, 0.89 , 0.11 , 0.01 ,Include,10 or more deaths,3/20/2020,3
43914New Jersey,43914NJ,3/24/2020,New Jersey,NJ,3675,8325,12000,44,831,7966,8797,17,-46,-18,32,-60,-55,24,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,3,3,8, 0.31 , 0.69 , 0.00 ,Include,10 or more deaths,3/20/2020,4
43915New Jersey,43915NJ,3/25/2020,New Jersey,NJ,4402,10452,14854,62,727,2127,2854,18,-51,-27,-32,-65,-57,27,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,4,4,9, 0.30 , 0.70 , 0.00 ,Include,10 or more deaths,3/20/2020,5
43916New Jersey,43916NJ,3/26/2020,New Jersey,NJ,6876,13661,20537,81,2474,3209,5683,19,-46,-19,52,-62,-57,26,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,5,5,10, 0.33 , 0.67 , 0.00 ,Include,10 or more deaths,3/20/2020,6
43917New Jersey,43917NJ,3/27/2020,New Jersey,NJ,8825,16547,25372,108,1949,2886,4835,27,-48,-21,42,-63,-56,27,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,6,6,11, 0.35 , 0.65 , 0.00 ,Include,10 or more deaths,3/20/2020,7
43918New Jersey,43918NJ,3/28/2020,New Jersey,NJ,11124,19386,30510,140,2299,2839,5138,32,-59,-32,-47,-67,-44,19,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,7,7,12, 0.36 , 0.64 , 0.00 ,Include,10 or more deaths,3/20/2020,8
43919New Jersey,43919NJ,3/29/2020,New Jersey,NJ,13386,22216,35602,161,2262,2830,5092,21,-59,-33,-36,-70,-44,16,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,8,8,13, 0.38 , 0.62 , 0.00 ,Include,10 or more deaths,3/20/2020,9
43920New Jersey,43920NJ,3/30/2020,New Jersey,NJ,16636,25224,41860,198,3250,3008,6258,37,-49,-25,-11,-66,-58,26,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,9,9,14, 0.40 , 0.60 , 0.00 ,Include,10 or more deaths,3/20/2020,10
43921New Jersey,43921NJ,3/31/2020,New Jersey,NJ,18696,27077,45773,267,2060,1853,3913,69,-49,-24,-21,-67,-60,27,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,10,10,15, 0.41 , 0.59 , 0.01 ,Include,10 or more deaths,3/20/2020,11
43922New Jersey,43922NJ,4/1/2020,New Jersey,NJ,22255,30387,52642,355,3559,3310,6869,88,-47,-21,13,-65,-60,27,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,11,11,16, 0.42 , 0.58 , 0.01 ,Include,10 or more deaths,3/20/2020,12
43923New Jersey,43923NJ,4/2/2020,New Jersey,NJ,25590,33520,59110,537,3335,3133,6468,182,-51,-15,3,-67,-61,28,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,12,12,17, 0.43 , 0.57 , 0.01 ,Include,10 or more deaths,3/20/2020,13
43924New Jersey,43924NJ,4/3/2020,New Jersey,NJ,29895,37608,67503,646,4305,4088,8393,109,-62,0,-30,-67,-60,30,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,13,13,18, 0.44 , 0.56 , 0.01 ,Include,10 or more deaths,3/20/2020,14
43925New Jersey,43925NJ,4/4/2020,New Jersey,NJ,34124,41232,75356,846,4229,3624,7853,200,-64,-2,21,-62,-45,18,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,14,14,19, 0.45 , 0.55 , 0.01 ,Include,10 or more deaths,3/20/2020,15
43926New Jersey,43926NJ,4/5/2020,New Jersey,NJ,37505,44661,82166,917,3381,3429,6810,71,-66,-11,26,-67,-45,16,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,15,15,20, 0.46 , 0.54 , 0.01 ,Include,10 or more deaths,3/20/2020,16
43927New Jersey,43927NJ,4/6/2020,New Jersey,NJ,41090,47942,89032,1003,3585,3281,6866,86,-58,-2,38,-65,-61,26,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,16,16,21, 0.46 , 0.54 , 0.01 ,Include,10 or more deaths,3/20/2020,17
43928New Jersey,43928NJ,4/7/2020,New Jersey,NJ,44416,50558,94974,1232,3326,2616,5942,229,-57,-5,22,-66,-62,27,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,17,17,22, 0.47 , 0.53 , 0.01 ,Include,10 or more deaths,3/20/2020,18
43929New Jersey,43929NJ,4/8/2020,New Jersey,NJ,47437,52979,100416,1504,3021,2421,5442,272,-58,-7,-10,-67,-63,28,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,18,18,23, 0.47 , 0.53 , 0.01 ,Include,10 or more deaths,3/20/2020,19
43930New Jersey,43930NJ,4/9/2020,New Jersey,NJ,51027,56165,107192,1700,3590,3186,6776,196,-61,-8,-34,-70,-64,30,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,19,19,24, 0.48 , 0.52 , 0.02 ,Include,10 or more deaths,3/20/2020,20
43931New Jersey,43931NJ,4/10/2020,New Jersey,NJ,54588,58935,113523,1932,3561,2770,6331,232,-62,-8,-43,-72,-68,33,8936574,1215.1991,3.6,3.8,3.8,0.2,0,39.8,3/21/2020,3/21/2020,3/16/2020,20,20,25, 0.48 , 0.52 , 0.02 ,Include,10 or more deaths,3/20/2020,21
43891New Mexico,43891NM,3/1/2020,New Mexico,NM,0,0,0,0,0,0,0,0,17,15,17,11,4,-2,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-22,-22,-12, -   , -   , -   ,Include,Less than 10 deaths,4/4/2020,-34
43892New Mexico,43892NM,3/2/2020,New Mexico,NM,0,0,0,0,0,0,0,0,12,13,19,9,4,-2,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-21,-21,-11, -   , -   , -   ,Include,Less than 10 deaths,4/4/2020,-33
43893New Mexico,43893NM,3/3/2020,New Mexico,NM,0,0,0,0,0,0,0,0,14,15,11,8,3,-1,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-20,-20,-10, -   , -   , -   ,Include,Less than 10 deaths,4/4/2020,-32
43894New Mexico,43894NM,3/4/2020,New Mexico,NM,0,0,0,0,0,0,0,0,13,13,20,7,3,-1,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-19,-19,-9, -   , -   , -   ,Include,Less than 10 deaths,4/4/2020,-31
43895New Mexico,43895NM,3/5/2020,New Mexico,NM,0,0,0,0,0,0,0,0,12,13,32,8,2,-1,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-18,-18,-8, -   , -   , -   ,Include,Less than 10 deaths,4/4/2020,-30
43896New Mexico,43896NM,3/6/2020,New Mexico,NM,0,16,16,0,0,16,16,0,8,12,21,8,5,-2,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-17,-17,-7, -   , 1.00 , -   ,Include,Less than 10 deaths,4/4/2020,-29
43897New Mexico,43897NM,3/7/2020,New Mexico,NM,0,48,48,0,0,32,32,0,10,14,37,12,3,-3,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-16,-16,-6, -   , 1.00 , -   ,Include,Less than 10 deaths,4/4/2020,-28
43898New Mexico,43898NM,3/8/2020,New Mexico,NM,0,48,48,0,0,0,0,0,9,9,-4,9,2,0,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-15,-15,-5, -   , 1.00 , -   ,Include,Less than 10 deaths,4/4/2020,-27
43899New Mexico,43899NM,3/9/2020,New Mexico,NM,0,57,57,0,0,9,9,0,12,15,47,10,2,-2,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-14,-14,-4, -   , 1.00 , -   ,Include,Less than 10 deaths,4/4/2020,-26
43900New Mexico,43900NM,3/10/2020,New Mexico,NM,0,69,69,0,0,12,12,0,12,14,35,9,1,-1,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-13,-13,-3, -   , 1.00 , -   ,Include,Less than 10 deaths,4/4/2020,-25
43901New Mexico,43901NM,3/11/2020,New Mexico,NM,3,87,90,0,3,18,21,0,12,21,30,8,1,-1,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-12,-12,-2, 0.03 , 0.97 , -   ,Include,Less than 10 deaths,4/4/2020,-24
43902New Mexico,43902NM,3/12/2020,New Mexico,NM,5,155,160,0,2,68,70,0,13,37,28,10,-4,0,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-11,-11,-1, 0.03 , 0.97 , -   ,Include,Less than 10 deaths,4/4/2020,-23
43903New Mexico,43903NM,3/13/2020,New Mexico,NM,10,190,200,0,5,35,40,0,1,39,-13,3,-6,3,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-10,-10,0, 0.05 , 0.95 , -   ,Include,Less than 10 deaths,4/4/2020,-22
43904New Mexico,43904NM,3/14/2020,New Mexico,NM,10,237,247,0,0,47,47,0,-5,24,20,8,-2,2,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-9,-9,1, 0.04 , 0.96 , -   ,Include,Less than 10 deaths,4/4/2020,-21
43905New Mexico,43905NM,3/15/2020,New Mexico,NM,13,482,495,0,3,245,248,0,-7,16,19,6,-5,3,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-8,-8,2, 0.03 , 0.97 , -   ,Include,Less than 10 deaths,4/4/2020,-20
43906New Mexico,43906NM,3/16/2020,New Mexico,NM,17,566,583,0,4,84,88,0,-2,25,36,4,-20,5,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-7,-7,3, 0.03 , 0.97 , -   ,Include,Less than 10 deaths,4/4/2020,-19
43907New Mexico,43907NM,3/17/2020,New Mexico,NM,23,1249,1272,0,6,683,689,0,-11,22,13,3,-25,9,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-6,-6,4, 0.02 , 0.98 , -   ,Include,Less than 10 deaths,4/4/2020,-18
43908New Mexico,43908NM,3/18/2020,New Mexico,NM,28,2326,2354,0,5,1077,1082,0,-15,19,-7,-2,-28,11,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-5,-5,5, 0.01 , 0.99 , -   ,Include,Less than 10 deaths,4/4/2020,-17
43909New Mexico,43909NM,3/19/2020,New Mexico,NM,35,2762,2797,0,7,436,443,0,-24,17,-2,-6,-33,13,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-4,-4,6, 0.01 , 0.99 , -   ,Include,Less than 10 deaths,4/4/2020,-16
43910New Mexico,43910NM,3/20/2020,New Mexico,NM,43,3771,3814,0,8,1009,1017,0,-28,15,-2,-10,-31,13,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-3,-3,7, 0.01 , 0.99 , -   ,Include,Less than 10 deaths,4/4/2020,-15
43911New Mexico,43911NM,3/21/2020,New Mexico,NM,57,3771,3828,0,14,0,14,0,-37,3,-9,-10,-23,10,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-2,-2,8, 0.01 , 0.99 , -   ,Include,Less than 10 deaths,4/4/2020,-14
43912New Mexico,43912NM,3/22/2020,New Mexico,NM,57,4722,4779,0,0,951,951,0,-36,-3,10,-16,-26,8,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,-1,-1,9, 0.01 , 0.99 , -   ,Include,Less than 10 deaths,4/4/2020,-13
43913New Mexico,43913NM,3/23/2020,New Mexico,NM,65,5321,5386,0,8,599,607,0,-26,12,4,-20,-36,13,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,0,0,10, 0.01 , 0.99 , -   ,Include,Less than 10 deaths,4/4/2020,-12
43914New Mexico,43914NM,3/24/2020,New Mexico,NM,83,5890,5973,0,18,569,587,0,-39,-7,5,-19,-43,17,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,1,1,11, 0.01 , 0.99 , -   ,Include,Less than 10 deaths,4/4/2020,-11
43915New Mexico,43915NM,3/25/2020,New Mexico,NM,100,6742,6842,1,17,852,869,1,-41,-12,-6,-23,-44,18,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,2,2,12, 0.01 , 0.99 , 0.00 ,Include,Less than 10 deaths,4/4/2020,-10
43916New Mexico,43916NM,3/26/2020,New Mexico,NM,112,7681,7793,1,12,939,951,0,-41,-15,-18,-26,-47,19,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,3,3,13, 0.01 , 0.99 , 0.00 ,Include,Less than 10 deaths,4/4/2020,-9
43917New Mexico,43917NM,3/27/2020,New Mexico,NM,136,8377,8513,1,24,696,720,0,-43,-13,-28,-33,-44,19,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,4,4,14, 0.02 , 0.98 , 0.00 ,Include,Less than 10 deaths,4/4/2020,-8
43918New Mexico,43918NM,3/28/2020,New Mexico,NM,191,9196,9387,1,55,819,874,0,-47,-18,-28,-29,-33,14,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,5,5,15, 0.02 , 0.98 , 0.00 ,Include,Less than 10 deaths,4/4/2020,-7
43919New Mexico,43919NM,3/29/2020,New Mexico,NM,237,10769,11006,2,46,1573,1619,1,-44,-18,-12,-31,-34,11,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,6,6,16, 0.02 , 0.98 , 0.00 ,Include,Less than 10 deaths,4/4/2020,-6
43920New Mexico,43920NM,3/30/2020,New Mexico,NM,237,10942,11179,2,0,173,173,0,-37,-12,-9,-30,-45,16,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,7,7,17, 0.02 , 0.98 , 0.00 ,Include,Less than 10 deaths,4/4/2020,-5
43921New Mexico,43921NM,3/31/2020,New Mexico,NM,281,12246,12527,4,44,1304,1348,2,-34,-8,7,-22,-45,17,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,8,8,18, 0.02 , 0.98 , 0.00 ,Include,Less than 10 deaths,4/4/2020,-4
43922New Mexico,43922NM,4/1/2020,New Mexico,NM,315,12925,13240,5,34,679,713,1,-33,-5,-3,-24,-46,18,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,9,9,19, 0.02 , 0.98 , 0.00 ,Include,Less than 10 deaths,4/4/2020,-3
43923New Mexico,43923NM,4/2/2020,New Mexico,NM,363,13648,14011,6,48,723,771,1,-34,-6,2,-26,-47,19,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,10,10,20, 0.03 , 0.97 , 0.00 ,Include,Less than 10 deaths,4/4/2020,-2
43924New Mexico,43924NM,4/3/2020,New Mexico,NM,403,14375,14778,7,40,727,767,1,-35,-2,-8,-30,-44,18,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,11,11,21, 0.03 , 0.97 , 0.00 ,Include,Less than 10 deaths,4/4/2020,-1
43925New Mexico,43925NM,4/4/2020,New Mexico,NM,495,15137,15632,10,92,762,854,3,-44,-12,-18,-31,-34,13,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,12,12,22, 0.03 , 0.97 , 0.00 ,Include,10 or more deaths,4/4/2020,0
43926New Mexico,43926NM,4/5/2020,New Mexico,NM,543,16285,16828,11,48,1148,1196,1,-41,-11,-7,-33,-35,10,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,13,13,23, 0.03 , 0.97 , 0.00 ,Include,10 or more deaths,4/4/2020,1
43927New Mexico,43927NM,4/6/2020,New Mexico,NM,624,18512,19136,12,81,2227,2308,1,-34,-7,1,-30,-45,16,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,14,14,24, 0.03 , 0.97 , 0.00 ,Include,10 or more deaths,4/4/2020,2
43928New Mexico,43928NM,4/7/2020,New Mexico,NM,686,21139,21825,12,62,2627,2689,0,-36,-7,2,-26,-47,18,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,15,15,25, 0.03 , 0.97 , 0.00 ,Include,10 or more deaths,4/4/2020,3
43929New Mexico,43929NM,4/8/2020,New Mexico,NM,794,21451,22245,13,108,312,420,1,-37,-10,0,-28,-47,18,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,16,16,26, 0.04 , 0.96 , 0.00 ,Include,10 or more deaths,4/4/2020,4
43930New Mexico,43930NM,4/9/2020,New Mexico,NM,865,22942,23807,16,71,1491,1562,3,-36,-7,1,-31,-48,19,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,17,17,27, 0.04 , 0.96 , 0.00 ,Include,10 or more deaths,4/4/2020,5
43931New Mexico,43931NM,4/10/2020,New Mexico,NM,1091,26007,27098,19,226,3065,3291,3,-39,-5,-11,-35,-51,20,2096640,17.285,4.9,4.8,5.9,1,1.1,37.5,3/23/2020,3/23/2020,3/13/2020,18,18,28, 0.04 , 0.96 , 0.00 ,Include,10 or more deaths,4/4/2020,6
43891Nevada,43891NV,3/1/2020,Nevada,NV,0,0,0,0,0,0,0,0,7,4,3,0,-1,0,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-31,-19,-14, -   , -   , -   ,Include,Less than 10 deaths,3/26/2020,-25
43892Nevada,43892NV,3/2/2020,Nevada,NV,0,0,0,0,0,0,0,0,6,7,1,-1,3,0,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-30,-18,-13, -   , -   , -   ,Include,Less than 10 deaths,3/26/2020,-24
43893Nevada,43893NV,3/3/2020,Nevada,NV,0,0,0,0,0,0,0,0,9,11,9,-1,2,-1,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-29,-17,-12, -   , -   , -   ,Include,Less than 10 deaths,3/26/2020,-23
43894Nevada,43894NV,3/4/2020,Nevada,NV,0,0,0,0,0,0,0,0,7,9,14,4,1,-1,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-28,-16,-11, -   , -   , -   ,Include,Less than 10 deaths,3/26/2020,-22
43895Nevada,43895NV,3/5/2020,Nevada,NV,1,14,15,0,1,14,15,0,6,10,13,1,1,-1,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-27,-15,-10, 0.07 , 0.93 , -   ,Include,Less than 10 deaths,3/26/2020,-21
43896Nevada,43896NV,3/6/2020,Nevada,NV,1,14,15,0,0,0,0,0,3,7,14,-2,2,0,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-26,-14,-9, 0.07 , 0.93 , -   ,Include,Less than 10 deaths,3/26/2020,-20
43897Nevada,43897NV,3/7/2020,Nevada,NV,1,14,15,0,0,0,0,0,2,5,0,0,0,0,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-25,-13,-8, 0.07 , 0.93 , -   ,Include,Less than 10 deaths,3/26/2020,-19
43898Nevada,43898NV,3/8/2020,Nevada,NV,1,14,15,0,0,0,0,0,4,7,22,0,0,0,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-24,-12,-7, 0.07 , 0.93 , -   ,Include,Less than 10 deaths,3/26/2020,-18
43899Nevada,43899NV,3/9/2020,Nevada,NV,1,14,15,0,0,0,0,0,4,8,15,0,-7,1,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-23,-11,-6, 0.07 , 0.93 , -   ,Include,Less than 10 deaths,3/26/2020,-17
43900Nevada,43900NV,3/10/2020,Nevada,NV,1,14,15,0,0,0,0,0,2,7,-5,-6,-1,1,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-22,-10,-5, 0.07 , 0.93 , -   ,Include,Less than 10 deaths,3/26/2020,-16
43901Nevada,43901NV,3/11/2020,Nevada,NV,5,168,173,0,4,154,158,0,5,11,11,-1,0,1,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-21,-9,-4, 0.03 , 0.97 , -   ,Include,Less than 10 deaths,3/26/2020,-15
43902Nevada,43902NV,3/12/2020,Nevada,NV,7,168,175,0,2,0,2,0,2,13,-3,-8,-1,1,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-20,-8,-3, 0.04 , 0.96 , -   ,Include,Less than 10 deaths,3/26/2020,-14
43903Nevada,43903NV,3/13/2020,Nevada,NV,11,168,179,0,4,0,4,0,1,24,-8,-11,-4,3,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-19,-7,-2, 0.06 , 0.94 , -   ,Include,Less than 10 deaths,3/26/2020,-13
43904Nevada,43904NV,3/14/2020,Nevada,NV,20,168,188,0,9,0,9,0,-6,22,-19,-9,-5,3,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-18,-6,-1, 0.11 , 0.89 , -   ,Include,Less than 10 deaths,3/26/2020,-12
43905Nevada,43905NV,3/15/2020,Nevada,NV,21,168,189,0,1,0,1,0,-6,21,-2,-17,-7,3,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-17,-5,0, 0.11 , 0.89 , -   ,Include,Less than 10 deaths,3/26/2020,-11
43906Nevada,43906NV,3/16/2020,Nevada,NV,45,168,213,1,24,0,24,1,-5,28,-14,-19,-20,7,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-16,-4,1, 0.21 , 0.79 , 0.00 ,Include,Less than 10 deaths,3/26/2020,-10
43907Nevada,43907NV,3/17/2020,Nevada,NV,55,168,223,1,10,0,10,0,-12,21,-25,-23,-26,9,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-15,-3,2, 0.25 , 0.75 , 0.00 ,Include,Less than 10 deaths,3/26/2020,-9
43908Nevada,43908NV,3/18/2020,Nevada,NV,55,168,223,1,0,0,0,0,-27,12,-36,-29,-36,14,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-14,-2,3, 0.25 , 0.75 , 0.00 ,Include,Less than 10 deaths,3/26/2020,-8
43909Nevada,43909NV,3/19/2020,Nevada,NV,95,1626,1721,1,40,1458,1498,0,-36,-2,-39,-45,-43,17,3139658,28.5993,3.9,3.6,6.3,2.4,2.7,37.9,4/1/2020,3/20/2020,3/15/2020,-13,-1,4, 0.06 , 0.94 , 0.00 ,Include,Less than 10 deaths,3/26/2020,-7
